path,pred_label,confidence,p(Portraits),p(Protests),p(Casualities),p(Posts)
/content/drive/MyDrive/Data/Predict/453514313_17896367247042107_5510108884070701357_n.jpg,notlabeled,0.5134,0.5134,0.084,0.1535,0.2491
/content/drive/MyDrive/Data/Predict/503035328_672075595706765_7351743714711799717_n.jpg,notlabeled,0.6663,0.6663,0.0397,0.1012,0.1929
/content/drive/MyDrive/Data/Predict/454031559_2567229260152470_4655835079557850817_n.jpg,notlabeled,0.7366,0.0609,0.7366,0.1047,0.0978
/content/drive/MyDrive/Data/Predict/453919468_876243191195139_4415993225125885927_n.jpg,notlabeled,0.6388,0.6388,0.0402,0.1325,0.1886
/content/drive/MyDrive/Data/Predict/454027844_1011029973997415_6028318886340931012_n.jpg,notlabeled,0.3012,0.3012,0.2613,0.2212,0.2163
/content/drive/MyDrive/Data/Predict/454048826_3665900273675924_7907106348576910855_n.jpg,notlabeled,0.4599,0.0482,0.1485,0.3434,0.4599
/content/drive/MyDrive/Data/Predict/469375088_17912260605025570_4563789756183189479_n.jpg,notlabeled,0.5785,0.0965,0.2127,0.1123,0.5785
/content/drive/MyDrive/Data/Predict/453658249_17896366998042107_2612647624355004678_n.jpg,notlabeled,0.5502,0.5502,0.0873,0.143,0.2195
/content/drive/MyDrive/Data/Predict/481770091_961616912726496_5724140597875382088_n.jpg,notlabeled,0.631,0.2073,0.097,0.0647,0.631
/content/drive/MyDrive/Data/Predict/453840739_1690117728469051_430091853611867749_n.jpg,notlabeled,0.623,0.0871,0.1914,0.0986,0.623
/content/drive/MyDrive/Data/Predict/453908216_853514236727042_1598562950967887738_n.jpg,notlabeled,0.6962,0.1109,0.0799,0.6962,0.1129
/content/drive/MyDrive/Data/Predict/453768383_1033755998401101_8342254582368259971_n.jpg,notlabeled,0.6101,0.217,0.1121,0.6101,0.0608
/content/drive/MyDrive/Data/Predict/454039329_419008977208695_3398905918589075220_n.jpg,notlabeled,0.6633,0.0797,0.6633,0.1405,0.1165
/content/drive/MyDrive/Data/Predict/453906214_18448137079062969_4879662822899171772_n.jpg,notlabeled,0.5571,0.0696,0.2471,0.1262,0.5571
/content/drive/MyDrive/Data/Predict/468959265_18254189833259712_3455507053560683243_n.jpg,notlabeled,0.6069,0.1865,0.1007,0.1059,0.6069
/content/drive/MyDrive/Data/Predict/454142463_1989452834791342_2593517178794946059_n.webp,notlabeled,0.5845,0.1594,0.0635,0.5845,0.1926
/content/drive/MyDrive/Data/Predict/453898893_825151163165858_8261843869637688426_n.jpg,notlabeled,0.53,0.1146,0.53,0.1942,0.1613
/content/drive/MyDrive/Data/Predict/472242612_18464387401071836_4319657883037410442_n.jpg,notlabeled,0.4284,0.1611,0.4284,0.125,0.2855
/content/drive/MyDrive/Data/Predict/453713324_8394280207283952_3500764404773281182_n.jpg,notlabeled,0.5219,0.1411,0.2196,0.1174,0.5219
/content/drive/MyDrive/Data/Predict/453157263_18448137043062969_5985839771817315743_n.jpg,notlabeled,0.4825,0.0795,0.2249,0.2131,0.4825
/content/drive/MyDrive/Data/Predict/453821027_510653871416837_2447342775582802743_n.jpg,Posts,0.8537,0.0592,0.0538,0.0333,0.8537
/content/drive/MyDrive/Data/Predict/454125825_809130511345504_4791741984721326872_n.jpg,notlabeled,0.5048,0.5048,0.0599,0.3385,0.0969
/content/drive/MyDrive/Data/Predict/453895111_727610942800796_9204974581198323935_n.jpg,notlabeled,0.431,0.1819,0.074,0.431,0.3131
/content/drive/MyDrive/Data/Predict/470226420_18479229997016903_7401060413523952812_n.jpg,notlabeled,0.2898,0.2567,0.1942,0.2898,0.2594
/content/drive/MyDrive/Data/Predict/454155427_1641987886585747_4059103920480535285_n.jpg,notlabeled,0.5811,0.1144,0.1862,0.1183,0.5811
/content/drive/MyDrive/Data/Predict/454075623_521885353739402_98228063558026835_n.jpg,notlabeled,0.7002,0.0675,0.7002,0.1247,0.1076
/content/drive/MyDrive/Data/Predict/453857568_17849350743258027_6279361263241073712_n.jpg,Casualities,0.8491,0.0615,0.0591,0.8491,0.0303
/content/drive/MyDrive/Data/Predict/454167930_520273633753881_293744355966943727_n.jpg,notlabeled,0.5123,0.1563,0.1601,0.1713,0.5123
/content/drive/MyDrive/Data/Predict/453467758_1224926148871231_5428955252685557247_n.jpg,notlabeled,0.5081,0.5081,0.0516,0.274,0.1663
/content/drive/MyDrive/Data/Predict/454134184_1208124240323542_3418359662084331208_n.jpg,Protests,0.8137,0.0504,0.8137,0.0964,0.0396
/content/drive/MyDrive/Data/Predict/453698390_3859556407659783_4967993232317376472_n.jpg,notlabeled,0.3705,0.1863,0.1904,0.3705,0.2527
/content/drive/MyDrive/Data/Predict/454093978_1214475636399534_4396486613934674819_n.jpg,notlabeled,0.4925,0.4925,0.1393,0.1814,0.1868
/content/drive/MyDrive/Data/Predict/453958169_1031481158350562_8915255539195741606_n.webp,notlabeled,0.4385,0.1443,0.2879,0.4385,0.1293
/content/drive/MyDrive/Data/Predict/453653905_8001672226545155_2425096773348540090_n.jpg,notlabeled,0.4297,0.1128,0.4297,0.3154,0.142
/content/drive/MyDrive/Data/Predict/473020020_18478608925020833_475006552273561424_n.jpg,notlabeled,0.4361,0.0997,0.3867,0.0775,0.4361
/content/drive/MyDrive/Data/Predict/454151214_483804607597125_6276992616832140309_n.jpg,notlabeled,0.7074,0.7074,0.0574,0.1061,0.1292
/content/drive/MyDrive/Data/Predict/470558239_18479229982016903_2414339738011242735_n.jpg,notlabeled,0.3391,0.3363,0.1251,0.1994,0.3391
/content/drive/MyDrive/Data/Predict/453963858_2516276041876406_2409435845296479684_n.jpg,notlabeled,0.6866,0.0846,0.6866,0.0722,0.1566
/content/drive/MyDrive/Data/Predict/453945250_489573690341607_1568350115659949766_n.jpg,notlabeled,0.7124,0.1019,0.7124,0.0872,0.0985
/content/drive/MyDrive/Data/Predict/469904089_18456190414068267_1894329638155300349_n.jpg,notlabeled,0.392,0.0428,0.392,0.3069,0.2583
/content/drive/MyDrive/Data/Predict/454035171_820750133372461_4014322281460549094_n.jpg,notlabeled,0.4332,0.3833,0.089,0.0946,0.4332
/content/drive/MyDrive/Data/Predict/453738750_18457381093048359_4173416848254409979_n.jpg,notlabeled,0.3905,0.3693,0.0693,0.1709,0.3905
/content/drive/MyDrive/Data/Predict/453866725_2184799228573554_3394079895096124443_n.jpg,notlabeled,0.4427,0.2825,0.12,0.1548,0.4427
/content/drive/MyDrive/Data/Predict/453684252_993634788921165_328988497879775352_n.jpg,notlabeled,0.3661,0.3661,0.082,0.2275,0.3243
/content/drive/MyDrive/Data/Predict/469024675_18047889959283677_208316329251950291_n.jpg,notlabeled,0.7072,0.118,0.1218,0.053,0.7072
/content/drive/MyDrive/Data/Predict/469342078_17912260599025570_3505081384668999539_n.jpg,notlabeled,0.4973,0.0707,0.2459,0.1861,0.4973
/content/drive/MyDrive/Data/Predict/469455315_18042289280237475_451643776123100243_n.jpg,notlabeled,0.4579,0.1045,0.1572,0.4579,0.2804
/content/drive/MyDrive/Data/Predict/453906962_975929610940462_1524102244828755379_n.jpg,notlabeled,0.3367,0.1773,0.3149,0.1711,0.3367
/content/drive/MyDrive/Data/Predict/453847992_1157318355383848_5934452457085666585_n.jpg,notlabeled,0.6269,0.2214,0.1069,0.6269,0.0449
/content/drive/MyDrive/Data/Predict/454033638_2128699480847507_420714405038987659_n.jpg,notlabeled,0.2745,0.2745,0.2512,0.213,0.2614
/content/drive/MyDrive/Data/Predict/469516372_18380376949108849_3458184367538647163_n.jpg,notlabeled,0.7691,0.0631,0.111,0.0568,0.7691
/content/drive/MyDrive/Data/Predict/453907293_413959114996325_4235315342535799624_n.jpg,notlabeled,0.768,0.1091,0.0505,0.0724,0.768
/content/drive/MyDrive/Data/Predict/453596613_1990871934702939_1688665388252775159_n.jpg,notlabeled,0.6429,0.6429,0.066,0.0913,0.1998
/content/drive/MyDrive/Data/Predict/453631978_17847603192267854_1259530696387634285_n.jpg,notlabeled,0.4468,0.1883,0.1179,0.247,0.4468
/content/drive/MyDrive/Data/Predict/454079582_7880753265344126_8250447120536905348_n.jpg,notlabeled,0.6861,0.0897,0.1023,0.6861,0.1219
/content/drive/MyDrive/Data/Predict/453872469_18448137052062969_1046614749162567058_n.jpg,notlabeled,0.3358,0.3358,0.2369,0.1669,0.2603
/content/drive/MyDrive/Data/Predict/453900339_1428993714480423_4113108783822264684_n.jpg,notlabeled,0.4682,0.172,0.4682,0.2517,0.1081
/content/drive/MyDrive/Data/Predict/468946325_18254190127259712_3246160612335626136_n.jpg,notlabeled,0.6189,0.1721,0.0528,0.1562,0.6189
/content/drive/MyDrive/Data/Predict/453785942_748398653982654_7133517948742137946_n.jpg,Protests,0.8045,0.0594,0.8045,0.069,0.0671
/content/drive/MyDrive/Data/Predict/453904317_8558083804204198_6160569721207117327_n.jpg,notlabeled,0.588,0.1253,0.588,0.1198,0.1669
/content/drive/MyDrive/Data/Predict/454099866_1464109300907453_7009871464567526481_n.jpg,notlabeled,0.74,0.1292,0.74,0.0685,0.0624
/content/drive/MyDrive/Data/Predict/453975976_875215904665967_3661552226869085521_n.jpg,notlabeled,0.5085,0.1843,0.5085,0.1332,0.174
/content/drive/MyDrive/Data/Predict/453743513_17859342405211528_6028264483779442397_n.jpg,notlabeled,0.3822,0.1311,0.2097,0.3822,0.277
/content/drive/MyDrive/Data/Predict/453838962_420245034375106_1673896678230745065_n.jpg,notlabeled,0.7486,0.0945,0.7486,0.1004,0.0565
/content/drive/MyDrive/Data/Predict/453909964_818456830469681_5239596960584941807_n.jpg,notlabeled,0.6693,0.1452,0.6693,0.0917,0.0939
/content/drive/MyDrive/Data/Predict/453945243_1980924619017995_1894349238700859311_n.jpg,notlabeled,0.4432,0.1837,0.4432,0.1514,0.2217
/content/drive/MyDrive/Data/Predict/454158876_430207893317824_7093082241233752322_n.webp,notlabeled,0.5428,0.5428,0.0951,0.1163,0.2457
/content/drive/MyDrive/Data/Predict/470506877_18038340737344487_932203857432181694_n.jpg,notlabeled,0.3747,0.0836,0.3747,0.3338,0.2079
/content/drive/MyDrive/Data/Predict/453831734_3871242136528845_8676718283120066338_n.heic,notlabeled,0.7946,0.0403,0.7946,0.1055,0.0597
/content/drive/MyDrive/Data/Predict/453841983_2198451040516500_834518928060506474_n.jpg,notlabeled,0.4157,0.4157,0.1646,0.133,0.2866
/content/drive/MyDrive/Data/Predict/454091203_836240505146234_4585037006356672915_n.jpg,notlabeled,0.4916,0.2192,0.1001,0.1891,0.4916
/content/drive/MyDrive/Data/Predict/453965792_506005865178746_2859796376788173280_n.jpg,notlabeled,0.5988,0.142,0.5988,0.113,0.1461
/content/drive/MyDrive/Data/Predict/469560967_17962823177822640_1096248835451145643_n.jpg,notlabeled,0.5092,0.5092,0.1365,0.1066,0.2476
/content/drive/MyDrive/Data/Predict/453465091_3616888345240815_3894082549667785596_n.jpg,notlabeled,0.5387,0.5387,0.1743,0.1175,0.1695
/content/drive/MyDrive/Data/Predict/454163602_1343514239938834_7547924970009091161_n.jpg,notlabeled,0.5854,0.5854,0.0496,0.1128,0.2522
/content/drive/MyDrive/Data/Predict/454258672_1031396305012386_1956519967777562817_n.jpg,notlabeled,0.6203,0.0892,0.0946,0.6203,0.1959
/content/drive/MyDrive/Data/Predict/454201606_18360315883106297_1133311744722390136_n.jpg,notlabeled,0.5409,0.5409,0.1847,0.1546,0.1197
/content/drive/MyDrive/Data/Predict/453743675_2165764230469849_7504320201227504537_n.jpg,Protests,0.8517,0.0245,0.8517,0.0771,0.0467
/content/drive/MyDrive/Data/Predict/471605465_17876670123229414_3085472221103128330_n.jpg,notlabeled,0.5393,0.5393,0.1428,0.08,0.2379
/content/drive/MyDrive/Data/Predict/453852025_472203808855734_1310444083874568241_n.heic,notlabeled,0.466,0.466,0.0664,0.1803,0.2872
/content/drive/MyDrive/Data/Predict/453828591_1039351324307654_2001949820793779953_n.jpg,notlabeled,0.2897,0.1472,0.2794,0.2836,0.2897
/content/drive/MyDrive/Data/Predict/454002936_413472361145566_5972850605456096821_n.jpg,notlabeled,0.544,0.1726,0.1444,0.139,0.544
/content/drive/MyDrive/Data/Predict/453900596_863454979008493_178221237960745547_n.heic,notlabeled,0.564,0.0917,0.1995,0.1448,0.564
/content/drive/MyDrive/Data/Predict/454080177_387896343945744_1468072027012295757_n.jpg,notlabeled,0.6044,0.1397,0.6044,0.122,0.1339
/content/drive/MyDrive/Data/Predict/451360234_1266373537682247_243487931024814289_n.jpg,notlabeled,0.4806,0.3801,0.0695,0.0698,0.4806
/content/drive/MyDrive/Data/Predict/453835420_1139115193853838_5654137283899574896_n.jpg,Protests,0.8758,0.0365,0.8758,0.0525,0.0352
/content/drive/MyDrive/Data/Predict/453977463_18296533771161523_6161868902109862062_n.jpg,notlabeled,0.6312,0.1987,0.0997,0.0704,0.6312
/content/drive/MyDrive/Data/Predict/454118615_561348053014088_198007036833975601_n.heic,notlabeled,0.5015,0.1893,0.5015,0.144,0.1652
/content/drive/MyDrive/Data/Predict/454016376_514072591183451_8522666234778195294_n.jpg,notlabeled,0.7175,0.1071,0.087,0.0884,0.7175
/content/drive/MyDrive/Data/Predict/453711090_471360292422458_5752782581012686204_n.jpg,notlabeled,0.4456,0.4456,0.0587,0.3217,0.174
/content/drive/MyDrive/Data/Predict/454090196_1471412840177684_8310339662529340774_n.webp,notlabeled,0.5488,0.5488,0.0706,0.1362,0.2444
/content/drive/MyDrive/Data/Predict/454169889_2419502538254567_2257587237607586163_n.jpg,notlabeled,0.5915,0.5915,0.1211,0.1573,0.13
/content/drive/MyDrive/Data/Predict/454147308_413169757856772_3662697726270221635_n.jpg,notlabeled,0.5341,0.1131,0.2063,0.1465,0.5341
/content/drive/MyDrive/Data/Predict/454099866_509925841498908_2331114062254879987_n.jpg,notlabeled,0.6503,0.0773,0.6503,0.1237,0.1487
/content/drive/MyDrive/Data/Predict/470668402_18038340692344487_1600417293216278797_n.jpg,notlabeled,0.3706,0.0908,0.3706,0.306,0.2326
/content/drive/MyDrive/Data/Predict/454029525_8244524405598204_5072584427593349602_n.webp,notlabeled,0.7394,0.1886,0.0298,0.0422,0.7394
/content/drive/MyDrive/Data/Predict/471604467_17876670117229414_7537291871424975059_n.jpg,notlabeled,0.4974,0.4974,0.1802,0.1863,0.1361
/content/drive/MyDrive/Data/Predict/471840964_17876670084229414_8814213125996887609_n.jpg,notlabeled,0.488,0.488,0.1778,0.0972,0.237
/content/drive/MyDrive/Data/Predict/470091883_18165201895319389_7085510543871178347_n.jpg,notlabeled,0.5457,0.071,0.2611,0.1222,0.5457
/content/drive/MyDrive/Data/Predict/453988177_1687506362013663_8134250571201067437_n.heic,notlabeled,0.7625,0.1443,0.0371,0.0561,0.7625
/content/drive/MyDrive/Data/Predict/453778337_1232481547912427_6357752337302345335_n.jpg,notlabeled,0.3944,0.2374,0.3944,0.2355,0.1327
/content/drive/MyDrive/Data/Predict/454140051_1577789136135494_6147115500914127474_n.jpg,notlabeled,0.5685,0.1733,0.2102,0.5685,0.0481
/content/drive/MyDrive/Data/Predict/453772349_798903979025658_5685791542497200965_n.jpg,notlabeled,0.4435,0.0943,0.3155,0.1467,0.4435
/content/drive/MyDrive/Data/Predict/454099870_1525376135053484_1577158241580742903_n.jpg,notlabeled,0.6158,0.1207,0.1705,0.0929,0.6158
/content/drive/MyDrive/Data/Predict/454048758_3766719120269799_1218505331641434230_n.jpg,notlabeled,0.7713,0.0632,0.7713,0.055,0.1105
/content/drive/MyDrive/Data/Predict/453770713_1498178397571832_6630723241781813263_n.jpg,notlabeled,0.4577,0.4577,0.099,0.1158,0.3275
/content/drive/MyDrive/Data/Predict/454141482_2458911927639817_1528320069705746381_n.jpg,notlabeled,0.4074,0.4074,0.0538,0.1889,0.3498
/content/drive/MyDrive/Data/Predict/453653252_18296533807161523_8605348391370451238_n.jpg,notlabeled,0.4058,0.4058,0.1317,0.16,0.3025
/content/drive/MyDrive/Data/Predict/453802668_788862800081138_2235580726096709577_n.jpg,notlabeled,0.6705,0.1583,0.6705,0.0919,0.0794
/content/drive/MyDrive/Data/Predict/453889067_378919248272692_6208379044452916631_n.jpg,notlabeled,0.3955,0.3955,0.2305,0.2036,0.1704
/content/drive/MyDrive/Data/Predict/453146084_1049981543378116_8535602325040909743_n.jpg,Protests,0.8134,0.0431,0.8134,0.0642,0.0793
/content/drive/MyDrive/Data/Predict/453766674_485964177489705_5597222221215482238_n.heic,notlabeled,0.7863,0.0625,0.7863,0.1026,0.0486
/content/drive/MyDrive/Data/Predict/453864467_428795283475572_8395682810475047147_n.jpg,notlabeled,0.6829,0.0746,0.6829,0.1293,0.1132
/content/drive/MyDrive/Data/Predict/453868839_1003449611507549_1613264585562419617_n.webp,notlabeled,0.381,0.381,0.1419,0.1272,0.3499
/content/drive/MyDrive/Data/Predict/471982775_17876670120229414_8018459207058837498_n.jpg,notlabeled,0.4359,0.4359,0.2866,0.1175,0.1599
/content/drive/MyDrive/Data/Predict/454159510_1659781617896674_25584756745126353_n.jpg,notlabeled,0.5549,0.1711,0.0601,0.2139,0.5549
/content/drive/MyDrive/Data/Predict/453665687_1222375432223187_567457006514196455_n.jpg,notlabeled,0.4766,0.4766,0.0959,0.1525,0.2751
/content/drive/MyDrive/Data/Predict/453918504_474561285532150_5866327530234250585_n.jpg,notlabeled,0.549,0.1761,0.549,0.1251,0.1498
/content/drive/MyDrive/Data/Predict/453802671_874495471213803_3039842787209408104_n.jpg,notlabeled,0.3452,0.1825,0.1687,0.3452,0.3035
/content/drive/MyDrive/Data/Predict/454090848_1212828039738407_8912685015688884197_n.jpg,notlabeled,0.6376,0.1308,0.1667,0.6376,0.0649
/content/drive/MyDrive/Data/Predict/454105864_1159158685313858_1034032589373724636_n.jpg,notlabeled,0.5039,0.5039,0.1407,0.1599,0.1955
/content/drive/MyDrive/Data/Predict/454105856_760315642744116_684983762756308791_n.jpg,notlabeled,0.6534,0.1686,0.0866,0.0915,0.6534
/content/drive/MyDrive/Data/Predict/454029646_18296533735161523_2418248333803963216_n.jpg,notlabeled,0.4444,0.4444,0.0758,0.1479,0.3319
/content/drive/MyDrive/Data/Predict/453907290_1504864750912148_5034712002816804996_n.jpg,notlabeled,0.6089,0.6089,0.0462,0.1207,0.2241
/content/drive/MyDrive/Data/Predict/454031559_2388395251366283_4217517649590907109_n.jpg,notlabeled,0.5983,0.0834,0.5983,0.1875,0.1307
/content/drive/MyDrive/Data/Predict/453656850_1195528575122911_3526784480271798916_n.jpg,notlabeled,0.4941,0.4941,0.1232,0.1094,0.2733
/content/drive/MyDrive/Data/Predict/469047715_18313534963160034_253374920603195573_n.jpg,notlabeled,0.6749,0.1852,0.0384,0.1015,0.6749
/content/drive/MyDrive/Data/Predict/454022198_508656574968328_7632499453313624077_n.jpg,notlabeled,0.3904,0.2868,0.3904,0.1334,0.1894
/content/drive/MyDrive/Data/Predict/453707035_1167472791138059_7303073873496156196_n.jpg,notlabeled,0.4188,0.0552,0.3199,0.4188,0.2061
/content/drive/MyDrive/Data/Predict/452476514_1329564778430343_2655026053776589135_n.jpg,notlabeled,0.6158,0.2586,0.0675,0.6158,0.0581
/content/drive/MyDrive/Data/Predict/454032347_1596266341105885_1302199428427075212_n.jpg,notlabeled,0.3636,0.1678,0.3636,0.2829,0.1857
/content/drive/MyDrive/Data/Predict/469450848_18259712059261023_7578228312872194819_n.jpg,notlabeled,0.7389,0.0487,0.1374,0.075,0.7389
/content/drive/MyDrive/Data/Predict/451392388_1905880926562231_8435143873859724173_n.jpg,notlabeled,0.5578,0.1484,0.1351,0.1588,0.5578
/content/drive/MyDrive/Data/Predict/454015843_771174305205717_532664017857172747_n.heic,notlabeled,0.4317,0.2573,0.4317,0.1098,0.2012
/content/drive/MyDrive/Data/Predict/453882440_18360315874106297_6557737859107248671_n.jpg,notlabeled,0.556,0.556,0.197,0.0684,0.1786
/content/drive/MyDrive/Data/Predict/453897719_1234683564229845_9211297774290882671_n.jpg,Portraits,0.8004,0.8004,0.0597,0.0661,0.0739
/content/drive/MyDrive/Data/Predict/453659053_942449887649245_258222350893070346_n.webp,notlabeled,0.4542,0.1097,0.0759,0.4542,0.3601
/content/drive/MyDrive/Data/Predict/453928992_1483771325588530_3938270133988780111_n.jpg,notlabeled,0.4139,0.1336,0.1141,0.3383,0.4139
/content/drive/MyDrive/Data/Predict/454030301_1360388404917966_8515821421188790916_n.jpg,notlabeled,0.3554,0.1065,0.2503,0.3554,0.2879
/content/drive/MyDrive/Data/Predict/454029379_809311828065275_2262371750650753519_n.jpg,notlabeled,0.4577,0.4577,0.1095,0.1126,0.3202
/content/drive/MyDrive/Data/Predict/469124315_18259711858261023_784030015667763261_n.jpg,Posts,0.8225,0.0711,0.0536,0.0529,0.8225
/content/drive/MyDrive/Data/Predict/453997594_1231929361553053_502745990453787626_n.jpg,notlabeled,0.3029,0.2295,0.3029,0.2306,0.237
/content/drive/MyDrive/Data/Predict/454091203_497927052780522_3417583469645489729_n.jpg,notlabeled,0.5038,0.5038,0.1066,0.155,0.2346
/content/drive/MyDrive/Data/Predict/454032345_1703884573689940_4815184735165827554_n.jpg,notlabeled,0.5202,0.194,0.0905,0.5202,0.1953
/content/drive/MyDrive/Data/Predict/470678246_18435948838077405_7961223816239443904_n.jpg,notlabeled,0.598,0.598,0.0927,0.1048,0.2044
